JournalID,EntryDate,GLAccount,Description,Amount,Currency,UserID,EntryType,BusinessUnit,EffectiveDate,Flag_RoundNumber,Flag_Weekend,Flag_AfterHours,Count of JournalID,Flag_Duplicate ,RiskScore
JE003663,21-07-2023 01:42,6001-OpEx,Payroll,81338.65,CAD,p.iyer,Auto,IT,21-07-2023 01:42,0,0,1,1,0,1
JE003664,25-11-2023 04:57,6001-OpEx,Vendor Payment,17634.56,USD,m.khan,Auto,Sales,25-11-2023 04:57,0,1,1,1,0,2
JE003665,22-10-2023 01:40,1001-Cash,Depreciation,30867.71,CAD,m.khan,Manual,Finance,22-10-2023 01:40,0,1,1,1,0,2
JE003666,05-12-2023 16:18,1001-Cash,Customer Receipt,98588.09,USD,u.sharma,Manual,Finance,05-12-2023 16:18,0,0,0,1,0,0
JE003667,03-08-2023 12:56,1200-AR,Customer Receipt,45281.19,INR,u.sharma,Auto,HR,03-08-2023 12:56,0,0,0,1,0,0
JE003668,15-12-2023 22:35,2001-AP,Accrual,51606.63,INR,m.khan,Manual,IT,15-12-2023 22:35,0,0,1,1,0,1
JE003669,05-06-2023 23:47,3001-Equity,Adjustment,9102.76,USD,a.mehta,Manual,Operations,05-06-2023 23:47,0,0,1,1,0,1
JE003670,10-06-2023 11:00,3001-Equity,Vendor Payment,66018.55,INR,s.roy,Manual,Operations,10-06-2023 11:00,0,1,0,1,0,1
JE003671,24-05-2023 16:39,1200-AR,Accrual,31727.44,INR,u.sharma,Manual,Operations,24-05-2023 16:39,0,0,0,1,0,0
JE003672,17-03-2023 22:25,5001-COGS,Accrual,9503.87,INR,a.mehta,Manual,Finance,17-03-2023 22:25,0,0,1,1,0,1
JE003673,17-08-2023 20:13,2001-AP,Reversal,6578.37,USD,r.das,Manual,Finance,17-08-2023 20:13,0,0,1,1,0,1
JE003674,06-10-2023 19:50,4001-Revenue,Reversal,2015.4,INR,p.iyer,Auto,IT,06-10-2023 19:50,0,0,0,1,0,0
JE003675,13-11-2023 20:28,1001-Cash,Intercompany Transfer,69540.81,INR,s.roy,Manual,Sales,13-11-2023 20:28,0,0,1,1,0,1
JE003676,24-12-2023 11:56,4001-Revenue,Intercompany Transfer,5000,USD,admin,Auto,HR,24-12-2023 11:56,1,1,0,1,0,2
JE003677,29-11-2023 12:49,1200-AR,Payroll,38912.38,CAD,m.khan,Auto,Sales,29-11-2023 12:49,0,0,0,1,0,0
JE003678,12-04-2023 09:05,5001-COGS,Depreciation,32175.94,CAD,m.khan,Auto,Operations,12-04-2023 09:05,0,0,0,1,0,0
JE003679,19-01-2023 17:21,7001-Tax,Accrual,73554.01,INR,p.iyer,Manual,Finance,19-01-2023 17:21,0,0,0,1,0,0
JE003680,19-07-2023 23:46,5001-COGS,Reversal,36261.39,CAD,r.das,Auto,Operations,19-07-2023 23:46,0,0,1,1,0,1
JE003681,06-03-2023 16:34,4001-Revenue,Depreciation,35909.55,CAD,a.mehta,Auto,Sales,06-03-2023 16:34,0,0,0,1,0,0
JE003682,26-05-2023 06:05,2001-AP,Depreciation,90840.97,INR,admin,Auto,IT,26-05-2023 06:05,0,0,0,1,0,0
JE003683,19-09-2023 17:19,7001-Tax,Intercompany Transfer,42384.47,CAD,a.mehta,Manual,Sales,19-09-2023 17:19,0,0,0,1,0,0
JE003684,24-09-2023 10:48,6001-OpEx,Intercompany Transfer,3675.54,CAD,p.iyer,Manual,IT,24-09-2023 10:48,0,1,0,1,0,1
JE003685,22-11-2023 05:01,6001-OpEx,Depreciation,55050.86,USD,r.das,Manual,HR,22-11-2023 05:01,0,0,1,1,0,1
JE003686,15-01-2023 17:37,1200-AR,Accrual,17156.95,CAD,admin,Manual,Finance,15-01-2023 17:37,0,1,0,2,1,2
JE003687,13-05-2023 07:53,2001-AP,Payroll,57058.52,INR,a.mehta,Manual,HR,13-05-2023 07:53,0,1,0,1,0,1
JE003688,05-06-2023 23:27,7001-Tax,Intercompany Transfer,26557.39,INR,admin,Manual,IT,05-06-2023 23:27,0,0,1,1,0,1
JE003689,16-09-2023 03:46,7001-Tax,Adjustment,71869.39,USD,p.iyer,Manual,Sales,16-09-2023 03:46,0,1,1,1,0,2
JE003690,31-01-2023 11:16,3001-Equity,Depreciation,82622.33,USD,s.roy,Auto,HR,31-01-2023 11:16,0,0,0,1,0,0
JE003691,18-11-2023 16:22,3001-Equity,Customer Receipt,68722.79,CAD,s.roy,Auto,IT,18-11-2023 16:22,0,1,0,1,0,1
JE003692,05-03-2023 01:48,3001-Equity,Adjustment,63464.58,USD,p.iyer,Auto,Operations,05-03-2023 01:48,0,1,1,1,0,2
JE003693,30-11-2023 03:28,3001-Equity,Adjustment,71745.87,INR,u.sharma,Manual,HR,30-11-2023 03:28,0,0,1,1,0,1
JE003694,02-06-2023 18:47,5001-COGS,Intercompany Transfer,53112.29,USD,m.khan,Manual,HR,02-06-2023 18:47,0,0,0,1,0,0
JE003695,03-01-2023 14:21,6001-OpEx,Reversal,21255.69,USD,a.mehta,Auto,IT,03-01-2023 14:21,0,0,0,1,0,0
JE003696,01-05-2023 23:37,4001-Revenue,Intercompany Transfer,1266.93,CAD,a.mehta,Manual,Finance,01-05-2023 23:37,0,0,1,1,0,1
JE003697,17-10-2023 22:57,2001-AP,Depreciation,84160.47,USD,s.roy,Auto,HR,17-10-2023 22:57,0,0,1,1,0,1
JE003698,18-11-2023 21:34,1001-Cash,Payroll,87862.04,INR,admin,Auto,Sales,18-11-2023 21:34,0,1,1,1,0,2
JE003699,01-11-2023 07:22,1200-AR,Depreciation,97841.8,USD,r.das,Auto,Operations,01-11-2023 07:22,0,0,0,1,0,0
JE003700,03-06-2023 09:42,4001-Revenue,Reversal,25000,CAD,u.sharma,Manual,Finance,03-06-2023 09:42,1,1,0,1,0,2
JE003701,25-11-2023 04:08,4001-Revenue,Vendor Payment,70897.05,INR,m.khan,Manual,Sales,21-10-2023 21:08,0,1,1,1,0,2
JE003702,13-07-2023 16:47,5001-COGS,Intercompany Transfer,82274.37,INR,m.khan,Manual,Operations,13-07-2023 16:47,0,0,0,1,0,0
JE003703,07-05-2023 03:20,7001-Tax,Customer Receipt,100000,USD,r.das,Auto,Operations,07-05-2023 03:20,1,1,1,1,0,3
JE003704,22-09-2023 18:12,6001-OpEx,Payroll,73238.58,USD,admin,Manual,Operations,22-09-2023 18:12,0,0,0,1,0,0
JE003705,04-07-2023 14:06,6001-OpEx,Customer Receipt,85394.17,INR,m.khan,Manual,Operations,04-07-2023 14:06,0,0,0,1,0,0
JE003706,17-03-2023 22:27,1200-AR,Depreciation,87585.6,INR,a.mehta,Manual,HR,17-03-2023 22:27,0,0,1,1,0,1
JE003707,30-07-2023 02:05,6001-OpEx,Depreciation,40294.19,USD,a.mehta,Auto,Finance,30-07-2023 02:05,0,1,1,1,0,2
JE003708,01-02-2023 13:56,2001-AP,Customer Receipt,28768.35,INR,u.sharma,Manual,IT,01-02-2023 13:56,0,0,0,1,0,0
JE003709,08-03-2023 15:13,5001-COGS,Depreciation,6443.79,CAD,r.das,Manual,Operations,08-03-2023 15:13,0,0,0,1,0,0
JE003710,17-08-2023 02:23,1001-Cash,Customer Receipt,18023.44,INR,a.mehta,Manual,Finance,17-08-2023 02:23,0,0,1,1,0,1
JE003711,13-12-2023 16:25,6001-OpEx,Reversal,82368.26,USD,m.khan,Manual,Operations,13-12-2023 16:25,0,0,0,1,0,0
JE003712,29-10-2023 17:33,4001-Revenue,Intercompany Transfer,64405.58,INR,admin,Manual,IT,29-10-2023 17:33,0,1,0,1,0,1
JE003713,22-07-2023 08:37,1200-AR,Intercompany Transfer,36474.1,CAD,r.das,Manual,IT,22-07-2023 08:37,0,1,0,1,0,1
JE003714,13-09-2023 20:27,1001-Cash,Intercompany Transfer,87602.67,CAD,m.khan,Manual,Operations,13-09-2023 20:27,0,0,1,1,0,1
JE003715,14-08-2023 22:59,3001-Equity,Payroll,5076.75,USD,s.roy,Manual,Sales,14-08-2023 22:59,0,0,1,1,0,1
JE003716,08-09-2023 23:26,1200-AR,Accrual,93959.97,USD,s.roy,Manual,Sales,08-09-2023 23:26,0,0,1,1,0,1
JE003717,25-03-2023 04:32,4001-Revenue,Reversal,97164.5,INR,m.khan,Manual,Finance,25-03-2023 04:32,0,1,1,1,0,2
JE003718,07-03-2023 15:45,1200-AR,Accrual,59060.67,CAD,s.roy,Manual,Finance,07-03-2023 15:45,0,0,0,1,0,0
JE003719,23-08-2023 04:45,7001-Tax,Payroll,14143.05,USD,r.das,Manual,Finance,23-08-2023 04:45,0,0,1,1,0,1
JE003720,20-09-2023 16:07,3001-Equity,Intercompany Transfer,8856.29,USD,r.das,Manual,Finance,20-09-2023 16:07,0,0,0,1,0,0
JE003721,22-12-2023 06:29,2001-AP,Depreciation,41977.68,USD,r.das,Manual,Operations,22-12-2023 06:29,0,0,0,1,0,0
JE003722,31-08-2023 01:47,6001-OpEx,Vendor Payment,74676.51,USD,p.iyer,Manual,HR,31-08-2023 01:47,0,0,1,1,0,1
JE003723,22-03-2023 17:23,5001-COGS,Vendor Payment,96389.4,INR,s.roy,Manual,Sales,22-03-2023 17:23,0,0,0,1,0,0
JE003724,02-03-2023 19:54,2001-AP,Intercompany Transfer,53558.43,CAD,admin,Auto,Operations,02-03-2023 19:54,0,0,0,1,0,0
JE003725,29-07-2023 03:07,3001-Equity,Payroll,86273.06,INR,p.iyer,Manual,IT,29-07-2023 03:07,0,1,1,1,0,2
JE003726,09-07-2023 18:18,4001-Revenue,Adjustment,45580.14,USD,s.roy,Auto,Finance,09-07-2023 18:18,0,1,0,1,0,1
JE003727,21-01-2023 16:09,6001-OpEx,Adjustment,65141.96,USD,r.das,Manual,Operations,21-01-2023 16:09,0,1,0,1,0,1
JE003728,02-03-2023 11:19,5001-COGS,Intercompany Transfer,18682.91,INR,m.khan,Auto,IT,02-03-2023 11:19,0,0,0,1,0,0
JE003729,11-07-2023 09:18,5001-COGS,Depreciation,67083.55,USD,u.sharma,Auto,Sales,11-07-2023 09:18,0,0,0,1,0,0
JE008782,06-09-2023 00:50,4001-Revenue,Customer Receipt,61996.28,INR,m.khan,Auto,Sales,06-09-2023 00:50,0,0,1,2,1,2
JE003731,15-03-2023 04:50,6001-OpEx,Payroll,37660.88,CAD,s.roy,Manual,Finance,15-03-2023 04:50,0,0,1,1,0,1
JE003732,29-10-2023 13:03,1200-AR,Vendor Payment,39950.02,INR,s.roy,Auto,HR,29-10-2023 13:03,0,1,0,1,0,1
JE003733,06-06-2023 09:13,2001-AP,Vendor Payment,84327.23,USD,a.mehta,Manual,IT,06-06-2023 09:13,0,0,0,1,0,0
JE003734,04-04-2023 23:31,1001-Cash,Depreciation,7137.63,INR,u.sharma,Auto,Finance,04-04-2023 23:31,0,0,1,1,0,1
JE013864,02-01-2023 03:35,3001-Equity,Accrual,646.51,CAD,u.sharma,Manual,Sales,02-01-2023 03:35,0,0,1,2,1,2
JE003736,18-11-2023 09:44,4001-Revenue,Customer Receipt,86620.2,INR,p.iyer,Auto,Sales,28-06-2023 02:55,0,1,0,1,0,1
JE003737,23-01-2023 13:30,6001-OpEx,Reversal,7308.37,USD,a.mehta,Auto,IT,23-01-2023 13:30,0,0,0,1,0,0
JE003738,21-10-2023 09:36,7001-Tax,Vendor Payment,50724.19,INR,m.khan,Manual,Operations,21-10-2023 09:36,0,1,0,1,0,1
JE003739,20-08-2023 10:50,2001-AP,Vendor Payment,70822.42,INR,s.roy,Manual,Finance,20-08-2023 10:50,0,1,0,1,0,1
JE003740,13-07-2023 15:53,6001-OpEx,Reversal,27227.8,INR,a.mehta,Manual,Operations,13-07-2023 15:53,0,0,0,1,0,0
JE003741,07-11-2023 04:48,4001-Revenue,Payroll,61873.08,INR,s.roy,Manual,IT,07-11-2023 04:48,0,0,1,1,0,1
JE003742,12-03-2023 16:40,4001-Revenue,Intercompany Transfer,16614.59,INR,admin,Auto,IT,12-03-2023 16:40,0,1,0,1,0,1
JE003743,24-08-2023 14:42,1001-Cash,Payroll,66103.73,USD,a.mehta,Manual,Finance,24-08-2023 14:42,0,0,0,1,0,0
JE003744,18-08-2023 04:55,1200-AR,Accrual,62922.35,USD,r.das,Auto,Sales,18-08-2023 04:55,0,0,1,1,0,1
JE003745,16-06-2023 02:51,2001-AP,Depreciation,85121.87,USD,admin,Manual,HR,16-06-2023 02:51,0,0,1,1,0,1
JE003746,16-11-2023 21:39,1200-AR,Depreciation,94904.88,INR,admin,Manual,Operations,16-11-2023 21:39,0,0,1,1,0,1
JE003747,29-07-2023 12:14,4001-Revenue,Reversal,50954.22,INR,p.iyer,Manual,IT,29-07-2023 12:14,0,1,0,1,0,1
JE003748,22-07-2023 10:34,3001-Equity,Depreciation,69463.2,INR,a.mehta,Auto,IT,22-07-2023 10:34,0,1,0,1,0,1
JE003749,24-01-2023 21:56,5001-COGS,Adjustment,85506.45,CAD,s.roy,Manual,HR,24-01-2023 21:56,0,0,1,1,0,1
JE003750,15-08-2023 23:17,3001-Equity,Accrual,94920.71,CAD,r.das,Manual,Sales,15-08-2023 23:17,0,0,1,1,0,1
JE003751,27-11-2023 02:55,5001-COGS,Payroll,53357.78,INR,r.das,Manual,HR,27-11-2023 02:55,0,0,1,1,0,1
JE003752,26-03-2023 22:01,4001-Revenue,Accrual,86324.61,CAD,admin,Auto,Sales,26-03-2023 22:01,0,1,1,1,0,2
JE003753,20-10-2023 20:50,2001-AP,Customer Receipt,33928.53,USD,m.khan,Auto,Operations,20-10-2023 20:50,0,0,1,1,0,1
JE003754,28-10-2023 21:13,5001-COGS,Depreciation,20836.69,CAD,s.roy,Auto,Sales,29-12-2023 09:35,0,1,1,1,0,2
JE003755,27-11-2023 03:41,6001-OpEx,Adjustment,49379.57,CAD,m.khan,Manual,Sales,27-11-2023 03:41,0,0,1,1,0,1
JE003756,14-10-2023 02:12,2001-AP,Vendor Payment,95666.45,USD,s.roy,Auto,IT,14-10-2023 02:12,0,1,1,1,0,2
JE003757,13-11-2023 17:36,6001-OpEx,Adjustment,70372.67,INR,m.khan,Auto,Operations,13-11-2023 17:36,0,0,0,1,0,0
JE003758,28-01-2023 18:33,1001-Cash,Intercompany Transfer,32056.98,INR,s.roy,Manual,IT,28-01-2023 18:33,0,1,0,1,0,1
JE003759,07-04-2023 15:32,7001-Tax,Customer Receipt,6587.14,INR,u.sharma,Manual,Finance,07-04-2023 15:32,0,0,0,1,0,0
JE003760,10-01-2023 03:42,1200-AR,Intercompany Transfer,86998.51,INR,m.khan,Manual,Finance,10-01-2023 03:42,0,0,1,1,0,1
JE003761,30-09-2023 05:01,3001-Equity,Payroll,98926.51,INR,a.mehta,Auto,Finance,30-09-2023 05:01,0,1,1,1,0,2
JE003762,21-05-2023 06:15,4001-Revenue,Intercompany Transfer,15323.53,INR,p.iyer,Manual,HR,21-05-2023 06:15,0,1,0,1,0,1
JE003763,28-12-2023 18:28,7001-Tax,Reversal,29515.71,USD,s.roy,Auto,Finance,28-12-2023 18:28,0,0,0,1,0,0
JE003764,13-02-2023 17:38,5001-COGS,Intercompany Transfer,33187.94,USD,admin,Auto,HR,13-02-2023 17:38,0,0,0,1,0,0
JE003765,14-06-2023 12:37,1200-AR,Customer Receipt,92122.33,USD,u.sharma,Auto,Finance,14-06-2023 12:37,0,0,0,1,0,0
JE003766,24-01-2023 15:55,3001-Equity,Customer Receipt,38294.78,INR,p.iyer,Manual,HR,24-01-2023 15:55,0,0,0,1,0,0
JE003767,12-01-2023 10:27,4001-Revenue,Vendor Payment,69854.23,USD,s.roy,Manual,Sales,12-01-2023 10:27,0,0,0,1,0,0
JE003768,03-04-2023 13:01,1001-Cash,Accrual,84890,INR,r.das,Auto,Operations,03-04-2023 13:01,0,0,0,1,0,0
JE003769,28-09-2023 10:24,7001-Tax,Intercompany Transfer,48912.29,INR,u.sharma,Auto,IT,28-09-2023 10:24,0,0,0,1,0,0
JE003770,12-05-2023 02:07,4001-Revenue,Reversal,46883.77,USD,u.sharma,Auto,IT,12-05-2023 02:07,0,0,1,1,0,1
JE003771,20-02-2023 17:10,1200-AR,Depreciation,54156.3,INR,p.iyer,Auto,Sales,20-02-2023 17:10,0,0,0,1,0,0
JE003772,27-05-2023 04:11,5001-COGS,Vendor Payment,47050.46,USD,r.das,Auto,IT,27-05-2023 04:11,0,1,1,1,0,2
JE003773,11-05-2023 02:09,1001-Cash,Vendor Payment,58977.65,USD,r.das,Auto,IT,11-05-2023 02:09,0,0,1,1,0,1
JE003774,07-06-2023 13:43,5001-COGS,Reversal,97490.21,CAD,u.sharma,Manual,Finance,07-06-2023 13:43,0,0,0,1,0,0
JE003775,28-03-2023 01:39,2001-AP,Customer Receipt,88038.11,INR,u.sharma,Auto,Finance,28-03-2023 01:39,0,0,1,1,0,1
JE003776,16-06-2023 05:01,4001-Revenue,Reversal,21326.04,CAD,r.das,Manual,Finance,16-06-2023 05:01,0,0,1,1,0,1
JE003777,30-01-2023 09:24,1001-Cash,Accrual,72692.56,INR,u.sharma,Auto,IT,30-01-2023 09:24,0,0,0,1,0,0
JE003778,20-02-2023 10:09,5001-COGS,Intercompany Transfer,93249.88,CAD,s.roy,Manual,IT,20-02-2023 10:09,0,0,0,1,0,0
JE003779,31-07-2023 10:16,5001-COGS,Depreciation,52628.31,USD,s.roy,Auto,IT,31-07-2023 10:16,0,0,0,1,0,0
JE003780,12-07-2023 03:03,4001-Revenue,Accrual,55955.11,INR,s.roy,Auto,Finance,12-07-2023 03:03,0,0,1,1,0,1
JE003781,14-04-2023 07:48,6001-OpEx,Customer Receipt,57868.2,INR,u.sharma,Manual,Sales,14-04-2023 07:48,0,0,0,1,0,0
JE003782,02-11-2023 18:15,5001-COGS,Vendor Payment,87132.48,CAD,admin,Manual,Finance,02-11-2023 18:15,0,0,0,1,0,0
JE003783,10-09-2023 16:48,1200-AR,Reversal,1996.51,INR,u.sharma,Auto,Operations,10-09-2023 16:48,0,1,0,1,0,1
JE003784,16-09-2023 12:07,2001-AP,Accrual,9988.83,INR,s.roy,Manual,Operations,16-09-2023 12:07,0,1,0,1,0,1
JE003785,18-05-2023 01:20,1001-Cash,Depreciation,36742.85,INR,r.das,Auto,HR,18-05-2023 01:20,0,0,1,1,0,1
JE003786,26-08-2023 17:26,6001-OpEx,Vendor Payment,64519.52,CAD,admin,Manual,Finance,26-08-2023 17:26,0,1,0,1,0,1
JE003787,03-02-2023 15:01,1001-Cash,Depreciation,73299.3,USD,m.khan,Auto,HR,03-02-2023 15:01,0,0,0,1,0,0
JE003788,28-07-2023 20:14,6001-OpEx,Payroll,38832.03,USD,a.mehta,Manual,Finance,28-07-2023 20:14,0,0,1,1,0,1
JE003789,10-01-2023 08:35,1200-AR,Customer Receipt,80690.85,INR,admin,Manual,HR,10-01-2023 08:35,0,0,0,1,0,0
JE003790,28-10-2023 21:06,1200-AR,Adjustment,67708.65,USD,r.das,Auto,Sales,28-10-2023 21:06,0,1,1,1,0,2
JE003791,07-05-2023 17:41,5001-COGS,Vendor Payment,26848.28,USD,s.roy,Auto,Finance,07-05-2023 17:41,0,1,0,1,0,1
JE003792,06-03-2023 09:36,7001-Tax,Payroll,58720.06,CAD,p.iyer,Auto,IT,06-03-2023 09:36,0,0,0,1,0,0
JE003793,28-07-2023 14:05,3001-Equity,Payroll,57180.09,USD,u.sharma,Auto,Finance,28-07-2023 14:05,0,0,0,1,0,0
JE003794,22-11-2023 16:13,7001-Tax,Reversal,17585.66,CAD,r.das,Auto,Operations,22-11-2023 16:13,0,0,0,1,0,0
JE003795,14-03-2023 11:34,2001-AP,Customer Receipt,4289.3,CAD,m.khan,Auto,Sales,14-03-2023 11:34,0,0,0,1,0,0
JE003796,28-03-2023 07:34,5001-COGS,Reversal,60001.81,CAD,s.roy,Manual,HR,28-03-2023 07:34,0,0,0,1,0,0
JE003797,05-08-2023 17:28,3001-Equity,Accrual,90947.31,CAD,r.das,Manual,IT,05-08-2023 17:28,0,1,0,1,0,1
JE003798,22-01-2023 00:52,1001-Cash,Intercompany Transfer,59516.41,USD,a.mehta,Manual,Finance,22-01-2023 00:52,0,1,1,1,0,2
JE003799,26-08-2023 19:18,3001-Equity,Vendor Payment,42693.85,USD,u.sharma,Manual,IT,26-08-2023 19:18,0,1,0,1,0,1
JE003800,01-12-2023 05:00,1200-AR,Adjustment,32416.24,INR,p.iyer,Manual,Operations,01-12-2023 05:00,0,0,1,1,0,1
JE016116,31-01-2023 15:17,5001-COGS,Intercompany Transfer,32816.29,USD,u.sharma,Manual,Finance,31-01-2023 15:17,0,0,0,2,1,1
JE003802,03-11-2023 08:53,4001-Revenue,Reversal,16915.15,INR,m.khan,Auto,Finance,03-11-2023 08:53,0,0,0,1,0,0
JE003803,15-12-2023 12:22,6001-OpEx,Intercompany Transfer,37646.08,INR,admin,Manual,Sales,15-12-2023 12:22,0,0,0,1,0,0
JE003804,20-11-2023 06:37,4001-Revenue,Adjustment,17280.92,CAD,s.roy,Auto,IT,20-11-2023 06:37,0,0,0,1,0,0
JE003805,19-09-2023 09:02,3001-Equity,Vendor Payment,71312.37,USD,r.das,Manual,Finance,19-09-2023 09:02,0,0,0,1,0,0
JE003806,24-03-2023 23:34,4001-Revenue,Customer Receipt,94746.7,USD,u.sharma,Manual,Finance,24-03-2023 23:34,0,0,1,1,0,1
JE003807,16-10-2023 02:19,4001-Revenue,Depreciation,44901.31,CAD,admin,Manual,Finance,16-10-2023 02:19,0,0,1,1,0,1
JE003808,15-02-2023 12:44,2001-AP,Adjustment,69998.96,USD,r.das,Manual,Sales,15-02-2023 12:44,0,0,0,1,0,0
JE003809,04-03-2023 04:46,1001-Cash,Payroll,84711.85,USD,r.das,Auto,Operations,04-03-2023 04:46,0,1,1,1,0,2
JE003810,12-10-2023 08:56,5001-COGS,Intercompany Transfer,7467.68,INR,u.sharma,Auto,Finance,12-10-2023 08:56,0,0,0,1,0,0
JE003811,10-08-2023 06:39,4001-Revenue,Vendor Payment,31751.51,CAD,p.iyer,Manual,HR,10-08-2023 06:39,0,0,0,1,0,0
JE003812,16-09-2023 10:56,1001-Cash,Vendor Payment,96921.04,USD,u.sharma,Manual,IT,16-09-2023 10:56,0,1,0,1,0,1
JE003813,22-06-2023 23:31,1001-Cash,Customer Receipt,69551.22,USD,m.khan,Manual,Sales,16-12-2023 10:40,0,0,1,1,0,1
JE003814,14-05-2023 22:28,2001-AP,Depreciation,53610.36,USD,r.das,Auto,HR,14-05-2023 22:28,0,1,1,1,0,2
JE003815,20-05-2023 07:42,3001-Equity,Adjustment,57061.73,INR,m.khan,Auto,IT,20-05-2023 07:42,0,1,0,1,0,1
JE003816,14-06-2023 10:13,1200-AR,Adjustment,49712.5,INR,a.mehta,Auto,Operations,14-06-2023 10:13,0,0,0,1,0,0
JE003817,24-08-2023 19:21,5001-COGS,Vendor Payment,4687.33,CAD,u.sharma,Auto,IT,24-08-2023 19:21,0,0,0,1,0,0
JE003818,09-01-2023 22:08,1001-Cash,Intercompany Transfer,84659.83,CAD,m.khan,Manual,Sales,09-01-2023 22:08,0,0,1,1,0,1
JE003819,27-11-2023 00:38,7001-Tax,Accrual,47774.24,USD,u.sharma,Manual,Operations,27-11-2023 00:38,0,0,1,1,0,1
JE003820,01-09-2023 00:57,7001-Tax,Adjustment,86958.79,CAD,u.sharma,Manual,Operations,01-09-2023 00:57,0,0,1,1,0,1
JE003821,05-01-2023 21:11,3001-Equity,Depreciation,13470.61,INR,s.roy,Manual,Sales,05-01-2023 21:11,0,0,1,1,0,1
JE003822,31-07-2023 17:57,1001-Cash,Customer Receipt,12470.96,USD,s.roy,Auto,IT,31-07-2023 17:57,0,0,0,1,0,0
JE003823,23-12-2023 22:31,5001-COGS,Intercompany Transfer,50474.35,INR,a.mehta,Manual,Operations,23-12-2023 22:31,0,1,1,1,0,2
JE003824,21-07-2023 17:05,3001-Equity,Customer Receipt,93005.34,INR,m.khan,Auto,HR,21-07-2023 17:05,0,0,0,1,0,0
JE003825,29-11-2023 20:04,1001-Cash,Payroll,60512.72,CAD,u.sharma,Manual,Operations,29-11-2023 20:04,0,0,1,1,0,1
JE003826,03-10-2023 00:57,1001-Cash,Depreciation,20738.27,CAD,u.sharma,Manual,Sales,03-10-2023 00:57,0,0,1,1,0,1
JE003827,10-12-2023 14:43,3001-Equity,Depreciation,94932.29,INR,r.das,Manual,Finance,10-12-2023 14:43,0,1,0,1,0,1
JE003828,05-03-2023 11:52,4001-Revenue,Vendor Payment,7569.05,USD,s.roy,Manual,Finance,05-03-2023 11:52,0,1,0,1,0,1
JE003829,12-07-2023 19:22,3001-Equity,Customer Receipt,93088.35,USD,r.das,Manual,Operations,12-07-2023 19:22,0,0,0,1,0,0
JE003830,18-07-2023 05:53,2001-AP,Adjustment,30924.96,USD,a.mehta,Manual,Finance,18-07-2023 05:53,0,0,1,1,0,1
JE003831,23-12-2023 00:07,2001-AP,Accrual,92674.6,USD,s.roy,Auto,Finance,23-12-2023 00:07,0,1,1,1,0,2
JE003832,25-08-2023 11:59,6001-OpEx,Accrual,87256.67,USD,m.khan,Auto,Sales,25-08-2023 11:59,0,0,0,1,0,0
JE003833,09-04-2023 14:00,2001-AP,Depreciation,69536.56,INR,a.mehta,Auto,Operations,09-04-2023 14:00,0,1,0,2,1,2
JE003834,24-04-2023 23:01,1001-Cash,Payroll,74362.81,INR,m.khan,Manual,Operations,24-04-2023 23:01,0,0,1,1,0,1
JE003835,24-05-2023 21:58,5001-COGS,Accrual,60620.65,CAD,s.roy,Auto,HR,24-05-2023 21:58,0,0,1,1,0,1
JE003836,30-12-2023 11:12,5001-COGS,Payroll,46835.28,CAD,m.khan,Manual,IT,30-12-2023 11:12,0,1,0,1,0,1
JE003837,16-02-2023 19:40,5001-COGS,Customer Receipt,39107.81,USD,r.das,Auto,IT,16-02-2023 19:40,0,0,0,1,0,0
JE003838,05-06-2023 22:14,5001-COGS,Payroll,65938.18,CAD,r.das,Auto,IT,05-06-2023 22:14,0,0,1,1,0,1
JE003839,30-04-2023 15:23,6001-OpEx,Accrual,24054.89,USD,u.sharma,Auto,IT,30-04-2023 15:23,0,1,0,1,0,1
JE003840,19-01-2023 08:31,2001-AP,Customer Receipt,14156.67,CAD,s.roy,Auto,Sales,19-01-2023 08:31,0,0,0,1,0,0
JE003841,27-12-2023 22:38,4001-Revenue,Customer Receipt,73933.19,CAD,r.das,Manual,IT,27-12-2023 22:38,0,0,1,1,0,1
JE003842,18-04-2023 00:12,7001-Tax,Depreciation,18306.42,INR,a.mehta,Auto,Sales,18-04-2023 00:12,0,0,1,1,0,1
JE003843,23-11-2023 12:07,5001-COGS,Intercompany Transfer,5001.25,INR,r.das,Manual,HR,23-11-2023 12:07,0,0,0,1,0,0
JE003844,23-05-2023 18:32,6001-OpEx,Vendor Payment,89657.46,INR,s.roy,Manual,IT,23-05-2023 18:32,0,0,0,1,0,0
JE003845,10-09-2023 05:35,5001-COGS,Vendor Payment,77773.16,INR,r.das,Manual,IT,10-09-2023 05:35,0,1,1,1,0,2
JE003846,10-04-2023 21:47,7001-Tax,Depreciation,82937.02,CAD,u.sharma,Auto,Sales,10-04-2023 21:47,0,0,1,1,0,1
JE003847,17-10-2023 21:43,3001-Equity,Intercompany Transfer,62496.01,USD,r.das,Manual,Sales,17-10-2023 21:43,0,0,1,1,0,1
JE003848,05-11-2023 18:11,3001-Equity,Accrual,35225.25,CAD,a.mehta,Auto,HR,05-11-2023 18:11,0,1,0,1,0,1
JE003849,03-02-2023 18:08,3001-Equity,Payroll,15045.92,INR,admin,Auto,Sales,03-02-2023 18:08,0,0,0,1,0,0
JE003850,03-02-2023 04:16,4001-Revenue,Reversal,64967.15,USD,p.iyer,Auto,Operations,03-02-2023 04:16,0,0,1,1,0,1
